Event_ID,longitude,latitude,timestamp,Occurrence_time,Event_type
222,-73.83081857572387,40.84835183889757,147.68333333333334,Tue Apr 03 20:27:50 +0000 2012,Gym / Fitness Center
223,-74.01021480560303,40.83309951197968,149.46666666666667,Tue Apr 03 20:29:37 +0000 2012,Bus Station
227,-73.98837625980377,40.74866717767752,154.18333333333334,Tue Apr 03 20:34:20 +0000 2012,Park
231,-73.99352073669434,40.601897646513784,158.1,Tue Apr 03 20:38:15 +0000 2012,Subway
232,-73.93010370763156,40.69321217941903,158.61666666666667,Tue Apr 03 20:38:46 +0000 2012,Home (private)
233,-73.92996311187744,40.825273660063935,158.68333333333334,Tue Apr 03 20:38:50 +0000 2012,Train Station
234,-73.92603062509322,40.82720714615709,159.48333333333332,Tue Apr 03 20:39:38 +0000 2012,Bar
235,-74.00265603689895,40.73946479913673,160.4,Tue Apr 03 20:40:33 +0000 2012,Coffee Shop
236,-74.11812337576457,40.79889202318283,161.46666666666667,Tue Apr 03 20:41:37 +0000 2012,Home (private)
238,-73.99068489671282,40.70234499714752,163.46666666666667,Tue Apr 03 20:43:37 +0000 2012,Coffee Shop
244,-74.219411,40.745192,166.73333333333332,Tue Apr 03 20:46:53 +0000 2012,Food & Drink Shop
245,-73.99003612905999,40.75269756436712,168.43333333333334,Tue Apr 03 20:48:35 +0000 2012,Office
247,-74.1885824928771,40.917332043073934,169.73333333333332,Tue Apr 03 20:49:53 +0000 2012,Home (private)
248,-73.8195435104015,40.76504877198539,169.83333333333334,Tue Apr 03 20:49:59 +0000 2012,Food & Drink Shop
249,-73.99040315158283,40.73528249691621,170.55,Tue Apr 03 20:50:42 +0000 2012,Park
252,-73.81984793985457,40.765289659363155,171.3,Tue Apr 03 20:51:27 +0000 2012,Coffee Shop
255,-74.01065501583342,40.63038932332184,173.01666666666668,Tue Apr 03 20:53:10 +0000 2012,Park
263,-73.75366953292578,40.61848447230498,177.08333333333334,Tue Apr 03 20:57:14 +0000 2012,Home (private)
264,-73.97717535495758,40.75280620914171,177.13333333333333,Tue Apr 03 20:57:17 +0000 2012,Train Station
265,-73.75366953292578,40.61848447230498,177.3,Tue Apr 03 20:57:27 +0000 2012,Home (private)
267,-73.97360801696777,40.75005297929758,177.98333333333332,Tue Apr 03 20:58:08 +0000 2012,Office
269,-73.88307005845945,40.75568181015381,178.18333333333334,Tue Apr 03 20:58:20 +0000 2012,Home (private)
272,-73.99237186168206,40.749029210512184,179.96666666666667,Tue Apr 03 21:00:07 +0000 2012,Gym / Fitness Center
274,-73.99247516123957,40.74512069910293,180.33333333333337,Tue Apr 03 21:00:29 +0000 2012,Office
276,-73.91296403631098,40.61252119041974,181.36666666666667,Tue Apr 03 21:01:31 +0000 2012,Gym / Fitness Center
277,-73.88063192367554,40.661205798151336,182.5,Tue Apr 03 21:02:39 +0000 2012,Residential Building (Apartment / Condo)
280,-73.994965811503,40.76686967381132,184.5,Tue Apr 03 21:04:39 +0000 2012,Residential Building (Apartment / Condo)
282,-73.97309978308718,40.74405042310166,186.88333333333333,Tue Apr 03 21:07:02 +0000 2012,Bus Station
284,-73.98802757263184,40.75650612666626,189.16666666666663,Tue Apr 03 21:09:19 +0000 2012,Subway
285,-73.99764060974121,40.73083612189599,190.5,Tue Apr 03 21:10:39 +0000 2012,Park
286,-74.04406167,40.80588623,191.4,Tue Apr 03 21:11:33 +0000 2012,Park
290,-74.00257587432861,40.73977358599364,192.45,Tue Apr 03 21:12:36 +0000 2012,Subway
291,-74.07821745542493,40.64609609488175,193.08333333333337,Tue Apr 03 21:13:14 +0000 2012,Bus Station
293,-74.00381481858345,40.741826280324574,193.55,Tue Apr 03 21:13:42 +0000 2012,Office
294,-73.94421629695893,40.824774703393686,193.75,Tue Apr 03 21:13:54 +0000 2012,Subway
296,-74.00516336676101,40.742016043363805,193.98333333333332,Tue Apr 03 21:14:08 +0000 2012,Food & Drink Shop
298,-73.9853024482727,40.747744648563874,194.7,Tue Apr 03 21:14:51 +0000 2012,Coffee Shop
300,-73.94028425216675,40.75047562272483,195.3,Tue Apr 03 21:15:27 +0000 2012,Subway
303,-73.98999899625778,40.693216517472514,197.36666666666667,Tue Apr 03 21:17:31 +0000 2012,Subway
304,-73.94011813253208,40.75083637174785,198.38333333333333,Tue Apr 03 21:18:32 +0000 2012,Other Great Outdoors
305,-73.99040315158283,40.73528249691621,198.41666666666663,Tue Apr 03 21:18:34 +0000 2012,Park
313,-73.9218521118164,40.83592438515557,202.58333333333337,Tue Apr 03 21:22:44 +0000 2012,Bus Station
316,-73.96864592496735,40.75756480347108,204.53333333333333,Tue Apr 03 21:24:41 +0000 2012,Residential Building (Apartment / Condo)
317,-74.03744,40.7373,204.65,Tue Apr 03 21:24:48 +0000 2012,Food & Drink Shop
319,-74.03733632862806,40.73729142446389,206.81666666666663,Tue Apr 03 21:26:58 +0000 2012,Coffee Shop
320,-73.98738384246826,40.69147464622913,207.56666666666663,Tue Apr 03 21:27:43 +0000 2012,Subway
326,-74.00612169096566,40.706440404551344,210.25,Tue Apr 03 21:30:24 +0000 2012,Bus Station
329,-73.98151935953092,40.74621884426983,211.68333333333337,Tue Apr 03 21:31:50 +0000 2012,Gym / Fitness Center
330,-73.86516248899002,40.84291648040514,211.86666666666667,Tue Apr 03 21:32:01 +0000 2012,Residential Building (Apartment / Condo)
331,-73.97759780287743,40.68430737873073,212.11666666666667,Tue Apr 03 21:32:16 +0000 2012,Subway
332,-74.00766134262085,40.71250827990296,212.36666666666667,Tue Apr 03 21:32:31 +0000 2012,Subway
333,-73.95842347218186,40.81554068461798,212.83333333333337,Tue Apr 03 21:32:59 +0000 2012,Subway
334,-73.94687168,40.800356,213.13333333333333,Tue Apr 03 21:33:17 +0000 2012,Gym / Fitness Center
335,-74.072561,40.94709963333333,213.3,Tue Apr 03 21:33:27 +0000 2012,Gym / Fitness Center
337,-73.95403861999512,40.821344149632274,213.93333333333337,Tue Apr 03 21:34:05 +0000 2012,Subway
338,-74.00015652179718,40.71814377480724,214.43333333333337,Tue Apr 03 21:34:35 +0000 2012,Subway
339,-74.01238511084367,40.94175914870915,214.68333333333337,Tue Apr 03 21:34:50 +0000 2012,Home (private)
340,-73.97305386754967,40.75275186110882,215.0,Tue Apr 03 21:35:09 +0000 2012,Bar
342,-73.94687175750732,40.74803725830298,215.55,Tue Apr 03 21:35:42 +0000 2012,Subway
345,-73.97339823381394,40.7545168847519,216.08333333333337,Tue Apr 03 21:36:14 +0000 2012,Bar
346,-74.06288376421803,40.965416942233624,216.46666666666667,Tue Apr 03 21:36:37 +0000 2012,Bar
350,-73.95573145038074,40.77589236566533,218.36666666666667,Tue Apr 03 21:38:31 +0000 2012,Gym / Fitness Center
351,-73.96537147003376,40.93508141690897,218.41666666666663,Tue Apr 03 21:38:34 +0000 2012,Home (private)
354,-74.033866,40.716391,219.65,Tue Apr 03 21:39:48 +0000 2012,Gym / Fitness Center
357,-73.900887966156,40.84769339441966,221.61666666666667,Tue Apr 03 21:41:46 +0000 2012,Neighborhood
359,-73.94907872385646,40.783020258315666,221.91666666666663,Tue Apr 03 21:42:04 +0000 2012,Residential Building (Apartment / Condo)
362,-74.00596618652344,40.71421605600625,222.71666666666667,Tue Apr 03 21:42:52 +0000 2012,Neighborhood
364,-73.9319908618927,40.67971862117922,223.5,Tue Apr 03 21:43:39 +0000 2012,Park
365,-73.97142385887315,40.75803174296939,224.33333333333337,Tue Apr 03 21:44:29 +0000 2012,Bar
366,-73.95807266235352,40.71343536379427,224.38333333333333,Tue Apr 03 21:44:32 +0000 2012,Neighborhood
367,-74.0558123588562,40.88899013040254,224.73333333333332,Tue Apr 03 21:44:53 +0000 2012,Residential Building (Apartment / Condo)
369,-74.031547,40.910894,226.1,Tue Apr 03 21:46:15 +0000 2012,Office
370,-73.82756765488456,40.742152600205785,227.3,Tue Apr 03 21:47:27 +0000 2012,Park
373,-73.90339851379395,40.67837610578439,228.6,Tue Apr 03 21:48:45 +0000 2012,Subway
375,-73.95057115870543,40.76028084171016,230.16666666666663,Tue Apr 03 21:50:19 +0000 2012,Residential Building (Apartment / Condo)
376,-73.993104,40.747558,230.33333333333337,Tue Apr 03 21:50:29 +0000 2012,Bar
377,-74.14161270853154,40.63404533026696,231.0,Tue Apr 03 21:51:09 +0000 2012,Home (private)
380,-74.07115459442139,40.932806255079214,232.15,Tue Apr 03 21:52:18 +0000 2012,Coffee Shop
382,-74.00699299251195,40.712033033064166,232.66666666666663,Tue Apr 03 21:52:49 +0000 2012,Coffee Shop
383,-74.00578886034883,40.90266453914116,232.75,Tue Apr 03 21:52:54 +0000 2012,Other Great Outdoors
384,-73.98887973002674,40.73122649796362,232.85,Tue Apr 03 21:53:00 +0000 2012,Home (private)
386,-73.89482953406639,40.826457681444715,233.83333333333337,Tue Apr 03 21:53:59 +0000 2012,Home (private)
388,-73.95386021482283,40.77799851907054,234.5,Tue Apr 03 21:54:39 +0000 2012,Gym / Fitness Center
392,-73.99154663085938,40.75722129839835,235.01666666666668,Tue Apr 03 21:55:10 +0000 2012,Bus Station
393,-73.98845672607422,40.74911014966418,235.5,Tue Apr 03 21:55:39 +0000 2012,Train Station
396,-73.97033335240646,40.756025741869145,235.75,Tue Apr 03 21:55:54 +0000 2012,Office
400,-73.96217731622924,40.75918262141176,236.78333333333333,Tue Apr 03 21:56:56 +0000 2012,Bar
405,-73.88338874497366,40.666237481503714,237.76666666666668,Tue Apr 03 21:57:55 +0000 2012,Bus Station
406,-73.82947598,40.764016,238.01666666666668,Tue Apr 03 21:58:10 +0000 2012,Food & Drink Shop
407,-74.00008678436278,40.71655807771725,238.76666666666668,Tue Apr 03 21:58:55 +0000 2012,Bar
408,-74.225148,40.834873,239.31666666666663,Tue Apr 03 21:59:28 +0000 2012,Bar
414,-73.84778739924586,40.89859144490384,243.06666666666663,Tue Apr 03 22:03:13 +0000 2012,Home (private)
415,-74.25901478846667,40.78898753071118,243.6,Tue Apr 03 22:03:45 +0000 2012,Home (private)
416,-73.98525553606459,40.742277642351425,244.75,Tue Apr 03 22:04:54 +0000 2012,Bar
417,-73.88739668602256,40.64250711434345,245.16666666666663,Tue Apr 03 22:05:19 +0000 2012,Other Great Outdoors
418,-74.23399686813354,40.66342760828679,245.21666666666667,Tue Apr 03 22:05:22 +0000 2012,Deli / Bodega
419,-73.8930669417162,40.824069987985915,245.45,Tue Apr 03 22:05:36 +0000 2012,Subway
422,-74.23554035653764,40.75605706725121,246.8,Tue Apr 03 22:06:57 +0000 2012,Home (private)
426,-73.99629950523376,40.75341779675359,248.18333333333337,Tue Apr 03 22:08:20 +0000 2012,Bus Station
435,-73.972353,40.677036,253.2,Tue Apr 03 22:13:21 +0000 2012,Gym / Fitness Center
440,-74.01118576526642,40.70919832245443,254.8,Tue Apr 03 22:14:57 +0000 2012,Park
443,-73.99276210416295,40.74272121548715,256.1166666666667,Tue Apr 03 22:16:16 +0000 2012,Gym / Fitness Center
444,-73.91834636014222,40.76071686239771,256.46666666666664,Tue Apr 03 22:16:37 +0000 2012,Home (private)
447,-74.01051196130837,40.73228891214305,257.93333333333334,Tue Apr 03 22:18:05 +0000 2012,Park
449,-73.90887022018433,40.66263818239269,258.01666666666665,Tue Apr 03 22:18:10 +0000 2012,Train Station
450,-73.9998722076416,40.73308000062968,258.53333333333336,Tue Apr 03 22:18:41 +0000 2012,Deli / Bodega
452,-73.96257909949104,40.85262124066219,258.71666666666664,Tue Apr 03 22:18:52 +0000 2012,Park
453,-74.00021553039551,40.73158408988183,258.8333333333333,Tue Apr 03 22:18:59 +0000 2012,Subway
454,-74.06292392141155,40.96532877881822,259.48333333333335,Tue Apr 03 22:19:38 +0000 2012,American Restaurant
455,-74.00806701695224,40.61960195296289,259.56666666666666,Tue Apr 03 22:19:43 +0000 2012,Coffee Shop
456,-73.98887973002674,40.82998413731276,259.8333333333333,Tue Apr 03 22:19:59 +0000 2012,Home (private)
457,-73.978965,40.75615113,260.03333333333336,Tue Apr 03 22:20:11 +0000 2012,Office
460,-73.98122092140568,40.755312350357976,261.3666666666667,Tue Apr 03 22:21:31 +0000 2012,Gym / Fitness Center
461,-73.98219084361823,40.74910208154257,262.75,Tue Apr 03 22:22:54 +0000 2012,Coffee Shop
464,-73.99307012557983,40.74611901545656,263.68333333333334,Tue Apr 03 22:23:50 +0000 2012,Gym / Fitness Center
467,-74.00578312188485,40.70445913548654,265.1666666666667,Tue Apr 03 22:25:19 +0000 2012,Other Great Outdoors
468,-73.97717535495758,40.75280620914171,265.48333333333335,Tue Apr 03 22:25:38 +0000 2012,Train Station
469,-74.09895295732946,40.799194302240885,266.7,Tue Apr 03 22:26:51 +0000 2012,Gym / Fitness Center
470,-74.0027187575326,40.88989838302784,268.03333333333336,Tue Apr 03 22:28:11 +0000 2012,Bus Station
471,-73.88933746464586,40.834227327033474,268.48333333333335,Tue Apr 03 22:28:38 +0000 2012,Office
473,-73.80902767181396,40.77943655102251,269.1333333333333,Tue Apr 03 22:29:17 +0000 2012,Other Great Outdoors
477,-73.97717535495758,40.75280620914171,269.8,Tue Apr 03 22:29:57 +0000 2012,Train Station
478,-74.04154300689697,40.71925780607042,270.31666666666666,Tue Apr 03 22:30:28 +0000 2012,Coffee Shop
480,-73.99559140205383,40.72828321132057,270.71666666666664,Tue Apr 03 22:30:52 +0000 2012,Coffee Shop
482,-73.99144790205452,40.75044965828103,272.55,Tue Apr 03 22:32:42 +0000 2012,Train Station
483,-74.1011783748029,40.84274539270614,272.95,Tue Apr 03 22:33:06 +0000 2012,Food & Drink Shop
488,-73.96763001764619,40.7636878120714,274.8333333333333,Tue Apr 03 22:34:59 +0000 2012,American Restaurant
489,-74.01076978215657,40.70972827284494,275.55,Tue Apr 03 22:35:42 +0000 2012,Office
491,-73.9768418625638,40.74516543756736,275.85,Tue Apr 03 22:36:00 +0000 2012,Gym / Fitness Center
492,-74.17684116064805,40.80713951975112,276.3833333333333,Tue Apr 03 22:36:32 +0000 2012,Home (private)
494,-73.96661281585693,40.77792543423929,276.5833333333333,Tue Apr 03 22:36:44 +0000 2012,Gym / Fitness Center
495,-73.92852213323012,40.761695444632835,276.8666666666667,Tue Apr 03 22:37:01 +0000 2012,Gym / Fitness Center
496,-73.88307005845945,40.716161684843215,277.23333333333335,Tue Apr 03 22:37:23 +0000 2012,Home (private)
499,-74.00756777588721,40.73946789133663,278.5,Tue Apr 03 22:38:39 +0000 2012,Bar
501,-74.00433540344238,40.85215695470352,278.8833333333333,Tue Apr 03 22:39:02 +0000 2012,Food & Drink Shop
502,-73.99341633242287,40.69001786288236,279.21666666666664,Tue Apr 03 22:39:22 +0000 2012,Food & Drink Shop
504,-74.0017,40.73757,279.9166666666667,Tue Apr 03 22:40:04 +0000 2012,Gym / Fitness Center
505,-73.99588975417934,40.724985078628535,281.3333333333333,Tue Apr 03 22:41:29 +0000 2012,Gym / Fitness Center
507,-73.77720316925277,40.91799602414335,281.71666666666664,Tue Apr 03 22:41:52 +0000 2012,Home (private)
508,-73.99738756483157,40.71536265913705,282.3,Tue Apr 03 22:42:27 +0000 2012,Bar
510,-73.9226245880127,40.75538459186637,284.01666666666665,Tue Apr 03 22:44:10 +0000 2012,Gym / Fitness Center
511,-73.92044470844333,40.75589316605798,284.3,Tue Apr 03 22:44:27 +0000 2012,Deli / Bodega
512,-73.99721145629883,40.724169079279605,284.93333333333334,Tue Apr 03 22:45:05 +0000 2012,Office
515,-73.97696897971106,40.626571,285.23333333333335,Tue Apr 03 22:45:23 +0000 2012,Food & Drink Shop
521,-74.09463109843134,40.87454170662472,286.75,Tue Apr 03 22:46:54 +0000 2012,Home (private)
522,-74.1509775,40.7910226,287.6166666666667,Tue Apr 03 22:47:46 +0000 2012,Deli / Bodega
523,-74.1885824928771,40.81866124816049,288.01666666666665,Tue Apr 03 22:48:10 +0000 2012,Home (private)
524,-74.2000937461853,40.79263095814757,289.26666666666665,Tue Apr 03 22:49:25 +0000 2012,Train Station
525,-74.21548962593079,40.667480389982366,289.3666666666667,Tue Apr 03 22:49:31 +0000 2012,Train Station
526,-73.81249842275241,40.77519535932481,289.95,Tue Apr 03 22:50:06 +0000 2012,Home (private)
